,file,index,rt,pacmanPos,pacman_dir,level_0_y,first_pos,next_eat_rwd_fill,dis
4251,2-1-Omega-21-Aug-2019-1.csv,175.0,97.0,"(16, 5)",left,5767426,"(22, 5)","(10, 12)",13.0
4252,2-1-Omega-30-Aug-2019-1.csv,255.0,42.0,"(16, 5)",up,5911392,"(16, 9)","(22, 6)",7.0
4253,20-1-Omega-13-Jun-2019-1.csv,76.0,-30.0,"(16, 5)",left,6100623,"(22, 5)","(13, 8)",8.0
4254,20-4-Omega-22-Jul-2019-1.csv,42.0,-30.0,"(16, 5)",left,6271768,"(22, 5)","(13, 8)",8.0
4255,21-5-Omega-16-Jun-2019-1.csv,43.0,-36.0,"(16, 5)",left,6641985,"(22, 5)",,
4256,21-2-Omega-25-Jul-2019-1.csv,80.0,-25.0,"(16, 5)",left,6757885,"(22, 5)","(13, 8)",8.0
4257,23-1-Omega-10-Jun-2019-1.csv,141.0,-45.0,"(16, 5)",left,7486129,"(22, 5)","(13, 8)",8.0
4258,23-2-Omega-16-Jun-2019-1.csv,54.0,-25.0,"(16, 5)",left,7590029,"(22, 5)","(13, 7)",9.0
4259,23-6-Omega-19-Jun-2019-3.csv,66.0,40.0,"(16, 5)",up,7650157,"(16, 9)","(25, 5)",9.0
4260,23-1-Omega-30-Jun-2019-1.csv,213.0,-39.0,"(16, 5)",left,7795649,"(22, 5)","(13, 6)",10.0
4261,24-4-Omega-05-Aug-2019-1.csv,51.0,-20.0,"(16, 5)",left,7890594,"(22, 5)","(12, 9)",8.0
4262,25-3-Omega-06-Aug-2019-1.csv,45.0,-23.0,"(16, 5)",left,8374414,"(22, 5)","(13, 6)",10.0
4263,25-2-Omega-16-Jun-2019-1.csv,133.0,129.0,"(16, 5)",left,8505162,"(22, 5)","(14, 9)",6.0
4264,25-2-Omega-21-Aug-2019-1.csv,151.0,-28.0,"(16, 5)",left,8572632,"(22, 5)","(4, 5)",20.0
4265,26-4-Omega-16-Jun-2019-1.csv,62.0,96.0,"(16, 5)",left,8918142,"(22, 5)","(11, 12)",14.0
4266,26-2-Omega-20-Aug-2019-1.csv,51.0,-37.0,"(16, 5)",left,8948362,"(22, 5)","(13, 7)",9.0
4267,26-3-Omega-26-Aug-2019-1.csv,141.0,-32.0,"(16, 5)",left,9026556,"(22, 5)","(4, 9)",16.0
4268,27-5-Omega-05-Sep-2019-1.csv,72.0,45.0,"(16, 5)",left,9182091,"(22, 5)","(11, 9)",9.0
4269,28-1-Omega-13-Jun-2019-1.csv,215.0,-24.0,"(16, 5)",left,9596876,"(22, 5)","(6, 9)",14.0
4270,28-1-Omega-21-Aug-2019-1.csv,217.0,-32.0,"(16, 5)",left,9685532,"(22, 5)","(11, 9)",9.0
4271,28-1-Omega-22-Aug-2019-1.csv,206.0,-18.0,"(16, 5)",left,9702662,"(22, 5)","(11, 9)",9.0
4272,29-4-Omega-01-Jun-2019-1.csv,41.0,121.0,"(16, 5)",left,9833170,"(22, 5)","(3, 9)",17.0
4273,29-2-Omega-03-Sep-2019-1.csv,120.0,-45.0,"(16, 5)",left,9873512,"(22, 5)","(5, 9)",15.0
4274,3-2-Omega-06-Aug-2019-1.csv,56.0,-24.0,"(16, 5)",left,10314874,"(22, 5)","(7, 7)",15.0
4275,3-1-Omega-10-Jun-2019-1.csv,238.0,72.0,"(16, 5)",left,10343285,"(22, 5)","(12, 12)",15.0
4276,3-1-Omega-14-Aug-2019-1.csv,193.0,126.0,"(16, 5)",left,10388551,"(22, 5)","(17, 9)",5.0
4277,3-3-Omega-15-Jul-2019-1.csv,64.0,53.0,"(16, 5)",up,10411939,"(16, 9)","(23, 5)",7.0
4278,30-3-Omega-26-Jul-2019-1.csv,106.0,-17.0,"(16, 5)",left,11021407,"(22, 5)","(13, 6)",10.0
4279,30-3-Omega-30-Aug-2019-1.csv,78.0,-42.0,"(16, 5)",left,11058419,"(22, 5)","(11, 5)",13.0
4280,33-5-Omega-12-Aug-2019-1.csv,44.0,-26.0,"(16, 5)",left,11750653,"(22, 5)","(11, 9)",9.0
4281,34-5-Omega-05-Aug-2019-1.csv,91.0,15.0,"(16, 5)",up,11970030,"(16, 9)","(24, 5)",8.0
4282,34-5-Omega-15-Aug-2019-1.csv,52.0,-36.0,"(16, 5)",left,12028384,"(22, 5)","(4, 9)",16.0
4283,35-3-Omega-05-Sep-2019-1.csv,81.0,-28.0,"(16, 5)",left,12215480,"(22, 5)","(13, 6)",10.0
4284,37-3-Omega-15-Aug-2019-1.csv,78.0,-22.0,"(16, 5)",left,12605085,"(22, 5)",,
4285,37-2-Omega-26-Aug-2019-1.csv,56.0,-23.0,"(16, 5)",left,12665147,"(22, 5)","(11, 9)",9.0
4286,38-1-Omega-05-Sep-2019-1.csv,100.0,-44.0,"(16, 5)",left,12722215,"(22, 5)","(13, 5)",11.0
4287,38-3-Omega-30-Aug-2019-1.csv,40.0,27.0,"(16, 5)",up,12839443,"(16, 9)","(20, 5)",4.0
4288,39-1-Omega-01-Jun-2019-1.csv,193.0,87.0,"(16, 5)",left,12846256,"(22, 5)","(15, 9)",5.0
4289,39-5-Omega-19-Aug-2019-1.csv,43.0,-33.0,"(16, 5)",left,12908580,"(22, 5)",,
4290,4-1-Omega-05-Aug-2019-1.csv,296.0,40.0,"(16, 5)",up,13073651,"(16, 9)","(21, 5)",5.0
4291,4-1-Omega-22-Aug-2019-1.csv,148.0,66.0,"(16, 5)",left,13345739,"(22, 5)","(17, 9)",5.0
4292,4-1-Omega-23-Jul-2019-3.csv,174.0,111.0,"(16, 5)",left,13364635,"(22, 5)","(13, 7)",9.0
4293,4-6-Omega-29-Aug-2019-1.csv,51.0,-34.0,"(16, 5)",left,13454501,"(22, 5)","(6, 5)",18.0
4294,40-2-Omega-19-Aug-2019-1.csv,79.0,52.0,"(16, 5)",left,13550021,"(22, 5)","(10, 10)",11.0
4295,44-3-Omega-19-Aug-2019-1.csv,51.0,-35.0,"(16, 5)",left,13915135,"(22, 5)","(11, 9)",9.0
4296,44-3-Omega-21-Aug-2019-1.csv,85.0,-35.0,"(16, 5)",left,13925132,"(22, 5)","(7, 8)",14.0
4297,5-2-Omega-15-Jul-2019-1.csv,144.0,27.0,"(16, 5)",left,14364255,"(22, 5)","(17, 9)",5.0
4298,5-5-Omega-21-Jun-2019-1.csv,60.0,117.0,"(16, 5)",left,14493191,"(22, 5)",,
4299,50-6-Omega-04-Jun-2019-1.csv,43.0,-29.0,"(16, 5)",left,14675575,"(22, 5)","(11, 9)",9.0
4300,7-3-Omega-16-Jun-2019-1.csv,52.0,-30.0,"(16, 5)",left,15590085,"(22, 5)","(13, 9)",7.0
4301,7-3-Omega-21-Jun-2019-1.csv,120.0,52.0,"(16, 5)",up,15683033,"(16, 9)","(27, 5)",11.0
4302,7-1-Omega-22-Aug-2019-1.csv,216.0,-21.0,"(16, 5)",left,15689408,"(22, 5)","(10, 12)",13.0
4303,8-1-Omega-05-Jul-2019-1.csv,257.0,111.0,"(16, 5)",left,15949809,"(22, 5)","(11, 9)",9.0
4304,8-1-Omega-25-Jul-2019-1.csv,251.0,-31.0,"(16, 5)",left,16245823,"(22, 5)","(14, 9)",6.0
4305,8-2-Omega-27-Jun-2019-1.csv,178.0,-25.0,"(16, 5)",left,16287845,"(22, 5)","(11, 9)",9.0
4306,9-2-Omega-01-Jun-2019-1.csv,78.0,-27.0,"(16, 5)",left,16366824,"(22, 5)","(13, 9)",7.0
4307,9-5-Omega-02-Jun-2019-2.csv,71.0,74.0,"(16, 5)",left,16399162,"(22, 5)","(10, 10)",11.0
4308,9-4-Omega-28-May-2019-1.csv,73.0,139.0,"(16, 5)",left,16809543,"(22, 5)","(18, 12)",11.0
4309,1-5-Omega-16-Aug-2019-1.csv,24.0,41.0,"(10, 24)",down,230496,"(10, 21)","(2, 24)",8.0
4310,1-2-Omega-19-Aug-2019-1.csv,139.0,60.0,"(10, 24)",down,291118,"(10, 18)","(7, 26)",5.0
4311,11-5-Omega-16-Jun-2019-1.csv,15.0,14.0,"(10, 24)",down,1297307,"(10, 21)","(3, 30)",13.0
4312,11-4-Omega-26-Jul-2019-1.csv,26.0,31.0,"(10, 24)",down,1463359,"(10, 21)","(5, 24)",5.0
4313,12-6-Omega-16-Jun-2019-1.csv,26.0,21.0,"(10, 24)",down,1816639,"(10, 18)","(2, 29)",13.0
4314,13-2-Omega-21-Jun-2019-1.csv,168.0,-3.0,"(10, 24)",down,2406396,"(10, 21)","(16, 24)",12.0
4315,13-2-Omega-28-Aug-2019-1.csv,9.0,-7.0,"(10, 24)",down,2499453,"(13, 24)","(7, 23)",4.0
4316,14-1-Omega-04-Jun-2019-1.csv,121.0,6.0,"(10, 24)",down,2644497,"(10, 21)","(11, 30)",13.0
4317,15-5-Omega-02-Jun-2019-2.csv,14.0,7.0,"(10, 24)",down,3081440,"(10, 21)",,
4318,15-2-Omega-03-Jun-2019-1.csv,44.0,25.0,"(10, 24)",down,3090328,"(10, 21)","(2, 26)",10.0
4319,16-4-Omega-06-Aug-2019-1.csv,81.0,-11.0,"(10, 24)",down,3623260,"(10, 21)","(12, 30)",14.0
4320,17-6-Omega-21-Jun-2019-1.csv,53.0,-18.0,"(10, 24)",down,4332726,"(10, 18)","(10, 30)",12.0
4321,17-2-Omega-28-May-2019-1.csv,148.0,-11.0,"(10, 24)",down,4434414,"(7, 24)","(18, 24)",14.0
4322,22-2-Omega-21-Aug-2019-1.csv,181.0,-10.0,"(10, 24)",down,7168430,"(7, 24)","(17, 24)",13.0
4323,24-3-Omega-04-Jun-2019-1.csv,12.0,-11.0,"(10, 24)",down,7880703,"(13, 24)","(5, 33)",20.0
4324,24-3-Omega-28-Aug-2019-1.csv,10.0,10.0,"(10, 24)",down,8209933,"(13, 24)","(7, 11)",16.0
4325,27-2-Omega-22-Aug-2019-1.csv,130.0,18.0,"(10, 24)",down,9365800,"(10, 18)","(2, 26)",10.0
4326,29-4-Omega-02-Jun-2019-2.csv,103.0,-20.0,"(10, 24)",down,9857838,"(10, 18)",,
4327,29-4-Omega-30-Aug-2019-1.csv,60.0,-13.0,"(10, 24)",down,10171634,"(10, 18)",,
4328,35-3-Omega-20-Aug-2019-1.csv,118.0,-30.0,"(10, 24)",down,12305007,"(10, 18)",,
4329,4-5-Omega-10-Jun-2019-1.csv,23.0,35.0,"(10, 24)",down,13133697,"(10, 21)","(5, 24)",5.0
4330,4-2-Omega-19-Jun-2019-3.csv,14.0,14.0,"(10, 24)",down,13305122,"(10, 21)","(2, 24)",8.0
4331,5-5-Omega-22-Jul-2019-1.csv,57.0,-25.0,"(10, 24)",down,14513204,"(10, 18)",,
4332,6-3-Omega-04-Jun-2019-1.csv,16.0,-43.0,"(10, 24)",down,14884765,"(10, 21)","(10, 29)",11.0
4333,7-6-Omega-01-Jun-2019-1.csv,74.0,43.0,"(10, 24)",down,15341199,"(10, 18)",,
4334,7-2-Omega-10-Jun-2019-1.csv,93.0,71.0,"(10, 24)",down,15483516,"(10, 18)","(2, 24)",8.0
4335,8-3-Omega-15-Jun-2019-1.csv,105.0,-23.0,"(10, 24)",down,16081674,"(10, 21)","(10, 30)",12.0
4336,8-5-Omega-24-Jun-2019-1.csv,13.0,-1.0,"(10, 24)",down,16238136,"(10, 21)","(11, 30)",13.0
4337,8-7-Omega-28-Aug-2019-1.csv,9.0,-15.0,"(10, 24)",down,16299194,"(13, 24)","(12, 30)",14.0
4338,9-2-Omega-06-Jun-2019-1.csv,65.0,6.0,"(10, 24)",down,16496454,"(10, 18)","(5, 24)",5.0
4339,9-4-Omega-13-Aug-2019-1.csv,42.0,30.0,"(10, 24)",down,16551178,"(10, 21)","(14, 33)",19.0
4340,9-5-Omega-16-Jun-2019-1.csv,25.0,26.0,"(10, 24)",down,16637015,"(10, 18)","(3, 30)",13.0
4341,9-6-Omega-26-Jul-2019-1.csv,17.0,-30.0,"(10, 24)",down,16780652,"(7, 24)","(13, 32)",17.0
4342,1-3-Omega-05-Aug-2019-1.csv,22.0,-30.0,"(10, 15)",up,85932,"(10, 21)","(11, 12)",8.0
4343,1-7-Omega-11-Jun-2019-1.csv,37.0,-15.0,"(10, 15)",up,160754,"(10, 18)","(16, 12)",9.0
4344,1-2-Omega-16-Jun-2019-1.csv,16.0,-54.0,"(10, 15)",up,245034,"(10, 21)","(13, 12)",6.0
4345,1-2-Omega-19-Aug-2019-1.csv,130.0,10.0,"(10, 15)",left,290963,"(13, 15)","(7, 26)",14.0
4346,1-4-Omega-22-Aug-2019-1.csv,16.0,68.0,"(10, 15)",up,350062,"(10, 21)","(13, 12)",6.0
4347,1-3-Omega-22-Jul-2019-1.csv,60.0,54.0,"(10, 15)",up,359102,"(10, 21)","(16, 13)",8.0
4348,1-6-Omega-23-Jul-2019-3.csv,16.0,66.0,"(10, 15)",up,369272,"(10, 21)","(19, 11)",13.0
4349,10-2-Omega-01-Jun-2019-1.csv,69.0,0.0,"(10, 15)",up,512970,"(10, 18)","(16, 12)",9.0
4350,10-3-Omega-14-Aug-2019-1.csv,17.0,124.0,"(10, 15)",up,715746,"(10, 21)","(13, 13)",5.0
4351,10-6-Omega-15-Jul-2019-1.csv,40.0,24.0,"(10, 15)",up,740244,"(10, 18)",,
4352,10-2-Omega-16-Aug-2019-1.csv,172.0,12.0,"(10, 15)",left,754342,"(13, 15)","(10, 23)",8.0
4353,10-4-Omega-22-Aug-2019-1.csv,15.0,84.0,"(10, 15)",up,865049,"(10, 21)","(13, 14)",4.0
4354,10-1-Omega-23-Jul-2019-3.csv,81.0,-32.0,"(10, 15)",left,880126,"(13, 15)","(10, 22)",7.0
4355,10-2-Omega-29-Aug-2019-1.csv,20.0,50.0,"(10, 15)",up,976925,"(10, 21)","(13, 14)",4.0
4356,11-6-Omega-03-Sep-2019-1.csv,16.0,128.0,"(10, 15)",up,1098399,"(10, 21)","(13, 12)",6.0
4357,11-2-Omega-05-Aug-2019-1.csv,17.0,7.0,"(10, 15)",up,1122103,"(10, 21)","(13, 12)",6.0
4358,11-2-Omega-15-Jun-2019-1.csv,104.0,-34.0,"(10, 15)",left,1264154,"(13, 15)","(11, 24)",10.0
4359,11-4-Omega-28-Aug-2019-1.csv,16.0,-14.0,"(10, 15)",up,1482377,"(10, 21)",,
4360,11-1-Omega-29-Aug-2019-1.csv,217.0,-27.0,"(10, 15)",left,1497635,"(13, 15)","(4, 12)",15.0
4361,12-1-Omega-03-Jun-2019-1.csv,229.0,-30.0,"(10, 15)",up,1601864,"(10, 21)","(16, 8)",19.0
4362,12-3-Omega-05-Sep-2019-1.csv,16.0,-32.0,"(10, 15)",up,1666404,"(10, 21)","(12, 12)",7.0
4363,12-3-Omega-12-Aug-2019-1.csv,153.0,10.0,"(10, 15)",left,1728911,"(13, 15)","(10, 23)",8.0
4364,12-1-Omega-13-Aug-2019-1.csv,110.0,-28.0,"(10, 15)",left,1732859,"(13, 15)","(10, 23)",8.0
4365,12-5-Omega-16-Aug-2019-1.csv,17.0,122.0,"(10, 15)",up,1793788,"(10, 21)","(16, 14)",7.0
4366,12-2-Omega-21-Aug-2019-1.csv,94.0,23.0,"(10, 15)",left,1883072,"(13, 15)","(10, 22)",7.0
4367,12-2-Omega-28-Aug-2019-1.csv,88.0,-21.0,"(10, 15)",up,1990899,"(10, 18)","(10, 11)",10.0
4368,13-4-Omega-02-Aug-2019-1.csv,21.0,55.0,"(10, 15)",up,2078293,"(10, 21)","(13, 13)",5.0
4369,13-3-Omega-17-Jun-2019-1.csv,18.0,-29.0,"(10, 15)",up,2345189,"(10, 18)","(11, 12)",8.0
4370,13-3-Omega-21-Aug-2019-1.csv,90.0,36.0,"(10, 15)",left,2399832,"(13, 15)","(4, 24)",15.0
4371,13-3-Omega-24-Jun-2019-1.csv,23.0,131.0,"(10, 15)",up,2447587,"(10, 21)","(13, 13)",5.0
4372,13-2-Omega-25-Jun-2019-1.csv,47.0,-11.0,"(10, 15)",up,2464771,"(10, 18)","(13, 14)",4.0
4373,13-6-Omega-25-Jun-2019-1.csv,16.0,22.0,"(10, 15)",up,2468137,"(10, 21)","(11, 12)",8.0
4374,13-2-Omega-31-Jul-2019-1.csv,17.0,89.0,"(10, 15)",up,2561909,"(10, 21)","(16, 14)",7.0
4375,14-2-Omega-01-Jun-2019-1.csv,26.0,104.0,"(10, 15)",up,2574737,"(10, 21)","(16, 12)",9.0
4376,14-2-Omega-03-Sep-2019-1.csv,34.0,1.0,"(10, 15)",up,2626051,"(10, 18)","(13, 13)",5.0
4377,14-3-Omega-03-Sep-2019-1.csv,18.0,78.0,"(10, 15)",up,2627133,"(10, 21)","(16, 13)",8.0
4378,14-4-Omega-05-Sep-2019-1.csv,16.0,49.0,"(10, 15)",up,2677347,"(10, 21)","(13, 13)",5.0
4379,14-1-Omega-25-Jun-2019-1.csv,17.0,-39.0,"(10, 15)",up,2936544,"(10, 21)","(13, 12)",6.0
4380,14-2-Omega-28-Aug-2019-1.csv,61.0,133.0,"(10, 15)",up,2984488,"(10, 21)","(13, 14)",4.0
4381,14-4-Omega-28-May-2019-1.csv,16.0,126.0,"(10, 15)",up,2995468,"(10, 21)","(13, 14)",4.0
4382,15-1-Omega-02-Aug-2019-1.csv,222.0,-16.0,"(10, 15)",left,3060064,"(13, 15)","(10, 22)",7.0
4383,15-5-Omega-03-Sep-2019-1.csv,17.0,51.0,"(10, 15)",up,3098728,"(10, 21)","(13, 14)",4.0
4384,15-4-Omega-04-Jun-2019-1.csv,70.0,31.0,"(10, 15)",up,3115635,"(10, 18)","(13, 13)",5.0
4385,15-3-Omega-12-Aug-2019-1.csv,23.0,85.0,"(10, 15)",up,3201903,"(10, 21)","(13, 14)",4.0
4386,15-5-Omega-15-Jun-2019-1.csv,18.0,-24.0,"(10, 15)",up,3248800,"(10, 21)","(13, 14)",4.0
4387,15-3-Omega-18-Jul-2019-2.csv,16.0,38.0,"(10, 15)",up,3309330,"(10, 21)","(13, 13)",5.0
4388,15-5-Omega-19-Aug-2019-1.csv,21.0,111.0,"(10, 15)",up,3322978,"(10, 21)","(16, 13)",8.0
4389,15-3-Omega-21-Aug-2019-1.csv,18.0,123.0,"(10, 15)",up,3348751,"(10, 21)","(16, 13)",8.0
4390,15-4-Omega-25-Jun-2019-1.csv,53.0,24.0,"(10, 15)",up,3405936,"(10, 18)","(13, 14)",4.0
4391,15-5-Omega-28-May-2019-1.csv,22.0,-48.0,"(10, 15)",up,3452723,"(10, 21)","(13, 6)",18.0
4392,16-2-Omega-21-Aug-2019-1.csv,21.0,-38.0,"(10, 15)",up,3827257,"(10, 21)","(10, 10)",11.0
4393,16-2-Omega-26-Aug-2019-1.csv,17.0,-24.0,"(10, 15)",up,3908900,"(10, 21)","(12, 12)",7.0
4394,16-3-Omega-28-May-2019-1.csv,24.0,-44.0,"(10, 15)",up,3949377,"(10, 21)","(14, 9)",16.0
4395,16-2-Omega-30-Aug-2019-1.csv,16.0,123.0,"(10, 15)",up,3977570,"(10, 21)","(13, 12)",6.0
4396,16-7-Omega-30-Jun-2019-1.csv,21.0,105.0,"(10, 15)",up,3991208,"(10, 21)",,
4397,17-1-Omega-02-Aug-2019-1.csv,53.0,-24.0,"(10, 15)",left,4012940,"(13, 15)","(10, 23)",8.0
4398,17-4-Omega-06-Jun-2019-1.csv,15.0,-5.0,"(10, 15)",up,4128864,"(10, 21)","(12, 9)",14.0
4399,17-3-Omega-13-Aug-2019-1.csv,23.0,-18.0,"(10, 15)",up,4167485,"(10, 21)","(10, 12)",9.0
4400,17-1-Omega-16-Aug-2019-1.csv,204.0,109.0,"(10, 15)",up,4225920,"(10, 21)","(13, 14)",4.0
4401,17-6-Omega-21-Jun-2019-1.csv,44.0,23.0,"(10, 15)",left,4332551,"(14, 15)","(10, 22)",7.0
4402,17-2-Omega-26-Aug-2019-1.csv,22.0,70.0,"(10, 15)",up,4397303,"(10, 21)","(13, 13)",5.0
4403,17-4-Omega-29-Jul-2019-1.csv,82.0,64.0,"(10, 15)",left,4455963,"(14, 15)","(10, 23)",8.0
4404,18-4-Omega-06-Jun-2019-1.csv,16.0,51.0,"(10, 15)",up,4599403,"(10, 21)","(13, 13)",5.0
4405,18-5-Omega-14-Aug-2019-1.csv,23.0,17.0,"(10, 15)",up,4673532,"(10, 21)","(13, 13)",5.0
4406,18-2-Omega-15-Jul-2019-1.csv,65.0,-18.0,"(10, 15)",left,4690994,"(13, 15)","(10, 23)",8.0
4407,18-4-Omega-16-Aug-2019-1.csv,17.0,32.0,"(10, 15)",up,4708293,"(10, 21)","(13, 14)",4.0
4408,18-2-Omega-19-Aug-2019-1.csv,136.0,0.0,"(10, 15)",up,4770297,"(10, 18)","(13, 12)",6.0
4409,18-3-Omega-19-Jun-2019-3.csv,18.0,-32.0,"(10, 15)",up,4778292,"(10, 21)","(13, 14)",4.0
4410,18-3-Omega-26-Aug-2019-1.csv,20.0,128.0,"(10, 15)",up,4865041,"(10, 21)","(13, 13)",5.0
4411,18-4-Omega-27-Jun-2019-1.csv,57.0,14.0,"(10, 15)",up,4885909,"(10, 18)","(16, 14)",7.0
4412,18-1-Omega-30-Jun-2019-1.csv,85.0,-27.0,"(10, 15)",left,4937091,"(13, 15)","(7, 17)",7.0
4413,19-3-Omega-02-Jun-2019-2.csv,82.0,92.0,"(10, 15)",left,4990547,"(14, 15)","(11, 24)",10.0
4414,19-5-Omega-04-Jul-2019-1.csv,16.0,24.0,"(10, 15)",up,5016389,"(10, 21)","(13, 14)",4.0
4415,19-5-Omega-24-Jun-2019-1.csv,25.0,-33.0,"(10, 15)",up,5294962,"(10, 21)","(9, 9)",13.0
4416,19-2-Omega-25-Jun-2019-1.csv,69.0,-45.0,"(10, 15)",left,5310586,"(13, 15)","(10, 23)",8.0
4417,19-2-Omega-26-Aug-2019-1.csv,132.0,100.0,"(10, 15)",up,5325248,"(10, 21)","(12, 12)",7.0
4418,19-3-Omega-27-Jun-2019-1.csv,16.0,59.0,"(10, 15)",up,5346530,"(10, 21)","(13, 13)",5.0
4419,19-1-Omega-30-Jun-2019-1.csv,214.0,-55.0,"(10, 15)",left,5400028,"(13, 15)","(12, 24)",11.0
4420,2-5-Omega-01-Aug-2019-2.csv,22.0,120.0,"(10, 15)",up,5421051,"(10, 21)","(13, 14)",4.0
4421,2-2-Omega-01-Jun-2019-1.csv,232.0,-34.0,"(10, 15)",left,5430605,"(13, 15)","(4, 12)",15.0
4422,2-6-Omega-03-Jun-2019-1.csv,28.0,16.0,"(10, 15)",up,5476320,"(10, 18)","(13, 14)",4.0
4423,2-4-Omega-05-Aug-2019-1.csv,22.0,5.0,"(10, 15)",up,5516578,"(10, 18)","(12, 12)",7.0
4424,2-5-Omega-10-Jun-2019-1.csv,41.0,17.0,"(10, 15)",up,5576714,"(10, 18)","(13, 12)",6.0
4425,2-5-Omega-13-Jun-2019-1.csv,17.0,-23.0,"(10, 15)",up,5616160,"(10, 21)","(12, 12)",7.0
4426,2-4-Omega-16-Jun-2019-1.csv,16.0,13.0,"(10, 15)",up,5687056,"(10, 21)","(13, 14)",4.0
4427,2-4-Omega-19-Aug-2019-1.csv,17.0,89.0,"(10, 15)",up,5731597,"(10, 21)","(13, 13)",5.0
4428,2-3-Omega-22-Jul-2019-1.csv,88.0,77.0,"(10, 15)",up,5795898,"(10, 21)","(13, 14)",4.0
4429,2-4-Omega-24-Jun-2019-1.csv,16.0,-32.0,"(10, 15)",up,5818444,"(10, 21)","(13, 8)",16.0
4430,2-3-Omega-27-Jun-2019-1.csv,22.0,-43.0,"(10, 15)",up,5863948,"(10, 21)","(13, 7)",17.0
4431,20-1-Omega-10-Jun-2019-1.csv,77.0,-48.0,"(10, 15)",up,6070816,"(10, 21)","(16, 13)",8.0
4432,20-1-Omega-14-Aug-2019-1.csv,178.0,-29.0,"(10, 15)",up,6113211,"(10, 21)","(13, 14)",4.0
4433,20-4-Omega-15-Aug-2019-1.csv,41.0,1.0,"(10, 15)",up,6126304,"(10, 18)","(13, 13)",5.0
4434,20-1-Omega-16-Jun-2019-1.csv,145.0,-26.0,"(10, 15)",left,6169738,"(13, 15)","(10, 24)",9.0
4435,20-3-Omega-19-Jun-2019-3.csv,26.0,31.0,"(10, 15)",up,6219894,"(10, 21)","(13, 12)",6.0
4436,20-3-Omega-26-Aug-2019-1.csv,24.0,32.0,"(10, 15)",up,6309909,"(10, 18)","(13, 12)",6.0
4437,21-3-Omega-03-Jun-2019-1.csv,21.0,15.0,"(10, 15)",up,6437572,"(10, 21)","(13, 13)",5.0
4438,21-2-Omega-12-Aug-2019-1.csv,23.0,-44.0,"(10, 15)",up,6537821,"(10, 21)","(10, 12)",9.0
4439,21-4-Omega-16-Aug-2019-1.csv,23.0,84.0,"(10, 15)",up,6617608,"(10, 21)","(13, 13)",5.0
4440,21-4-Omega-17-Jul-2019-1.csv,27.0,4.0,"(10, 15)",up,6651452,"(10, 21)","(13, 12)",6.0
4441,21-1-Omega-20-Aug-2019-1.csv,209.0,-31.0,"(10, 15)",up,6697443,"(10, 21)","(13, 14)",4.0
4442,21-8-Omega-30-Aug-2019-1.csv,17.0,-17.0,"(10, 15)",up,6852358,"(10, 21)","(13, 14)",4.0
4443,21-2-Omega-30-Jun-2019-1.csv,23.0,-30.0,"(10, 15)",up,6859679,"(10, 21)","(12, 9)",14.0
4444,22-5-Omega-02-Jul-2019-1.csv,20.0,-16.0,"(10, 15)",up,6889991,"(10, 18)","(13, 14)",4.0
4445,22-2-Omega-02-Jun-2019-2.csv,24.0,-25.0,"(10, 15)",up,6901272,"(10, 21)","(11, 12)",8.0
4446,22-3-Omega-17-Jun-2019-1.csv,87.0,43.0,"(10, 15)",left,7120397,"(14, 15)",,
4447,22-3-Omega-19-Jun-2019-3.csv,23.0,1.0,"(10, 15)",up,7147309,"(10, 21)","(13, 13)",5.0
4448,22-4-Omega-20-Aug-2019-1.csv,18.0,29.0,"(10, 15)",up,7158022,"(10, 21)","(13, 14)",4.0
4449,22-4-Omega-22-Aug-2019-1.csv,15.0,-20.0,"(10, 15)",up,7190352,"(10, 21)",,
4450,22-8-Omega-27-Jun-2019-1.csv,26.0,119.0,"(10, 15)",up,7267149,"(10, 21)","(13, 13)",5.0
4451,22-5-Omega-29-Aug-2019-1.csv,18.0,111.0,"(10, 15)",up,7295705,"(10, 21)","(13, 7)",17.0
4452,23-5-Omega-02-Aug-2019-1.csv,16.0,-60.0,"(10, 15)",up,7348902,"(10, 21)","(10, 10)",11.0
4453,23-6-Omega-02-Jul-2019-1.csv,26.0,113.0,"(10, 15)",up,7361337,"(10, 21)","(13, 13)",5.0
4454,23-3-Omega-03-Sep-2019-1.csv,17.0,-22.0,"(10, 15)",up,7387198,"(10, 21)","(10, 12)",9.0
4455,23-5-Omega-17-Jun-2019-1.csv,39.0,18.0,"(10, 15)",up,7617425,"(10, 18)","(16, 13)",8.0
4456,23-2-Omega-20-Aug-2019-1.csv,24.0,-52.0,"(10, 15)",up,7655706,"(10, 21)","(13, 13)",5.0
4457,23-2-Omega-29-Aug-2019-1.csv,16.0,-8.0,"(10, 15)",up,7776181,"(10, 21)","(13, 9)",15.0
4458,23-4-Omega-30-Aug-2019-1.csv,17.0,-20.0,"(10, 15)",up,7784546,"(10, 21)","(13, 12)",6.0
4459,23-3-Omega-30-Jun-2019-1.csv,60.0,26.0,"(10, 15)",up,7798507,"(10, 18)","(13, 14)",4.0
4460,24-5-Omega-03-Jun-2019-1.csv,28.0,-27.0,"(10, 15)",up,7847209,"(10, 21)","(13, 12)",6.0
4461,24-2-Omega-13-Aug-2019-1.csv,22.0,-31.0,"(10, 15)",up,7971426,"(10, 21)","(10, 12)",9.0
4462,24-5-Omega-20-Aug-2019-1.csv,17.0,-11.0,"(10, 15)",up,8101456,"(10, 21)","(11, 12)",8.0
